"Rat_EntrezGene.ID","Mouse_EntrezGene.ID","Log2FC_estimate","SE","pval","CI_lb","CI_ub","Number_Of_Comparisons","FDR","MouseVsRat_EntrezGene.ID","Mouse_Symbol","Mouse_Genetic.Location","Mouse_Genome.Coordinates..mouse..GRCm39.human..GRCh38.","Mouse_Name","Rat_Symbol","Rat_Genetic.Location","Rat_Genome.Coordinates..mouse..GRCm39.human..GRCh38.","Rat_Name"
"300985","235587",1.18223355771217,0.460049236565902,0.0101757862625433,0.280553622927856,2.08391349249649,8,0.0792909724057425,"235587_300985","Parp3","Chr9  cM","Chr9:106347521-106354148(-)","poly (ADP-ribose) polymerase family, member 3","Parp3","Chr8 q32",NA,"poly (ADP-ribose) polymerase family, member 3"
"24514","16452",0.589130810685854,0.229339041327423,0.0102045325978932,0.139634549435162,1.03862707193655,8,0.0792909724057425,"16452_24514","Jak2","Chr19  cM","Chr19:29229228-29290480(+)","Janus kinase 2","Jak2","Chr1 q52",NA,"Janus kinase 2"
"688730","80910",1.30564384319987,0.508358229324783,0.0102182774339899,0.309280022478744,2.302007663921,8,0.0792909724057425,"80910_688730","Gpr84","Chr15  cM","Chr15:103216662-103219039(-)","G protein-coupled receptor 84","Gpr84","Chr7 q36",NA,"G protein-coupled receptor 84"
"56646","16852",0.661604283781964,0.25788608210572,0.0103030054127225,0.156156850740614,1.16705171682331,8,0.079700535669425,"16852_56646","Lgals1","Chr15  cM","Chr15:78810925-78814665(+)","lectin, galactose binding, soluble 1","Lgals1","Chr7 q34",NA,"galectin 1"
"24649","18712",0.949460101491632,0.370292240035071,0.0103448751778762,0.223700647268233,1.67521955571503,8,0.079962439504281,"18712_24649","Pim1","Chr17  cM","Chr17:29709759-29715085(+)","proviral integration site 1","Pim1","Chr20 p12",NA,"Pim-1 proto-oncogene, serine/threonine kinase"
"79124","11746",1.03633886778428,0.404416413397927,0.010390545040683,0.243697262767482,1.82898047280108,8,0.0800673737150392,"11746_79124","Anxa4","Chr6  cM","Chr6:86713822-86770566(-)","annexin A4","Anxa4","Chr4 q34",NA,"annexin A4"
NA,"16164",0.974872126819532,0.380867235338598,0.0104789257434255,0.228386062664539,1.72135819097453,8,0.0801121217434686,"16164_NA","Il13ra1","ChrX  cM","ChrX:35375763-35434912(+)","interleukin 13 receptor, alpha 1",NA,NA,NA,NA
"81506","12182",0.651412012139996,0.254510719227852,0.0104832541560964,0.15258016877402,1.15024385550597,8,0.0801121217434686,"12182_81506","Bst1","Chr5  cM","Chr5:43976235-44000810(+)","bone marrow stromal cell antigen 1","Bst1","Chr14 q21",NA,"bone marrow stromal cell antigen 1"
"305633","71914",0.56998278646724,0.223441466186295,0.0107436940380552,0.132045560089278,1.0079200128452,8,0.0808113932083022,"71914_305633","Antxr2","Chr5  cM","Chr5:98032547-98178876(-)","anthrax toxin receptor 2","Antxr2","Chr14 p22",NA,"ANTXR cell adhesion molecule 2"
"311401","66552",0.540125405629592,0.211745603721628,0.0107469108652803,0.125111648450511,0.955139162808674,8,0.0808113932083022,"66552_311401","Sppl2a","Chr2  cM","Chr2:126732311-126775155(-)","signal peptide peptidase like 2A","Sppl2a","Chr3 q36",NA,"signal peptide peptidase-like 2A"
"316519","18173",1.17568062086634,0.461072777906945,0.0107759757881258,0.271994581916888,2.07936665981578,8,0.0808113932083022,"18173_316519","Slc11a1","Chr1  cM","Chr1:74414354-74425221(+)","solute carrier family 11 (proton-coupled divalent metal ion transporters), member 1","Slc11a1","Chr9 q33",NA,"solute carrier family 11 member 1"
"29139","13179",0.852945512876331,0.334669567874065,0.010815011023297,0.19700521312158,1.50888581263108,8,0.0809624868728286,"13179_29139","Dcn","Chr10  cM","Chr10:97315471-97354005(+)","decorin","Dcn","Chr7 q13",NA,"decorin"
"54321","71994",0.753770109369611,0.296257149912771,0.0109493776996066,0.173116765378096,1.33442345336113,8,0.0815399131484219,"71994_54321","Cnn3","Chr3  cM","Chr3:121220190-121251854(+)","calponin 3, acidic","Cnn3","Chr2 q42",NA,"calponin 3"
"78971","11796",1.21424131537552,0.478169021221171,0.0111056790992676,0.277047255259259,2.15143537549178,8,0.0823910301694206,"11796_78971","Birc3","Chr9  cM","Chr9:7848700-7873187(-)","baculoviral IAP repeat-containing 3","Birc3","Chr8 q11",NA,"baculoviral IAP repeat-containing 3"
"291437","16891",1.14370129998204,0.451440677754968,0.0112946626919224,0.258893830425955,2.02850876953813,8,0.0829355695384061,"16891_291437","Lipg","Chr18  cM","Chr18:75072393-75094334(-)","lipase, endothelial","Lipg","Chr18 q12.2",NA,"lipase G, endothelial type"
NA,"17110",0.95428802136166,0.377241190827721,0.0114176493630178,0.214908873854326,1.69366716886899,8,0.0832870782116625,"17110_NA","Lyz1","Chr10  cM","Chr10:117123702-117128773(-)","lysozyme 1",NA,NA,NA,NA
"680122","60406",0.559902128478054,0.221385146125629,0.0114359921121338,0.125995215359685,0.993809041596423,8,0.0832990987496226,"60406_680122","Sap30","Chr8  cM","Chr8:57935740-57940874(-)","sin3 associated polypeptide","Sap30","Chr16 p11",NA,"Sin3A associated protein 30"
"140926","13163",0.911450791318015,0.360571401268511,0.0114781163701028,0.204743830976593,1.61815775165944,8,0.0834536574344297,"13163_140926","Daxx","Chr17  cM","Chr17:34128388-34134564(+)","Fas death domain-associated protein","Daxx","Chr20 p12",NA,"death-domain associated protein"
NA,"20307",0.792136866153101,0.31338648371995,0.0114822999957383,0.177910644820351,1.40636308748585,8,0.0834536574344297,"20307_NA","Ccl8","Chr11  cM","Chr11:82006011-82007625(+)","C-C motif chemokine ligand 8",NA,NA,NA,NA
"54289","50778",1.2663225424102,0.501718388544813,0.0116037579828161,0.282972570480897,2.24967251433951,8,0.0840914313075688,"50778_54289","Rgs1","Chr1  cM","Chr1:144120407-144124862(-)","regulator of G-protein signaling 1","Rgs1","Chr13 q21",NA,"regulator of G-protein signaling 1"
"316019","54199",1.17220801364868,0.465700117656129,0.0118329388903701,0.259452555446603,2.08496347185076,8,0.0848723458926186,"54199_316019","Ccrl2","Chr9  cM","Chr9:110883902-110886586(-)","C-C motif chemokine receptor-like 2","Ccrl2","Chr8 q32",NA,"C-C motif chemokine receptor like 2"
"364206","56193",1.28859161695967,0.511997335806436,0.0118428183922684,0.285095278598599,2.29208795532075,8,0.0848723458926186,"56193_364206","Plek","Chr11  cM","Chr11:16921206-16958718(-)","pleckstrin","Plek","Chr14 q22",NA,"pleckstrin"
"297508","59027",1.07640765482314,0.427714241197699,0.0118475977380918,0.238103146400769,1.9147121632455,8,0.0848723458926186,"59027_297508","Nampt","Chr12  cM","Chr12:32870334-32903368(+)","nicotinamide phosphoribosyltransferase","Nampt","Chr6 q16",NA,"nicotinamide phosphoribosyltransferase"
"311170","58207",1.07079115645661,0.425581839234021,0.0118673621560598,0.236666079083613,1.90491623382961,8,0.0849529461659406,"58207_311170","Slc43a3","Chr2  cM","Chr2:84766923-84788853(+)","solute carrier family 43, member 3","Slc43a3","Chr3 q24",NA,"solute carrier family 43, member 3"
"310877","211550",1.30305104946093,0.517958464150554,0.0118781327240995,0.287871114238162,2.3182309846837,8,0.0849690942321067,"211550_310877","Tifa","Chr3  cM","Chr3:127582524-127592043(+)","TRAF-interacting protein with forkhead-associated domain","Tifa","Chr2 q42",NA,"TRAF-interacting protein with forkhead-associated domain"
"25389","11910",1.81413167533731,0.72135890325078,0.0119072625555508,0.400294205038467,3.22796914563615,8,0.0850555283048253,"11910_25389","Atf3","Chr1  cM","Chr1:190902493-190915530(-)","activating transcription factor 3","Atf3","Chr13 q27",NA,"activating transcription factor 3"
"54227","11867",1.1886846067425,0.473333858449012,0.0120286497338375,0.260967291519061,2.11640192196595,8,0.0857384969242604,"11867_54227","Arpc1b","Chr5  cM","Chr5:145051066-145064996(+)","actin related protein 2/3 complex, subunit 1B","Arpc1b","Chr12 p11",NA,"actin related protein 2/3 complex, subunit 1B"
"60430","17210",0.725292592589673,0.289754578375346,0.0123101261145418,0.157384054618407,1.29320113056094,8,0.086814663248772,"17210_60430","Mcl1","Chr3  cM","Chr3:95566099-95570487(+)","myeloid cell leukemia sequence 1","Mcl1","Chr2 q34",NA,"MCL1 apoptosis regulator, BCL2 family member"
"83730","22320",0.590625390070339,0.23610694353476,0.0123662716769525,0.127864284242376,1.0533864958983,8,0.0870567844440268,"22320_83730","Vamp8","Chr6  cM","Chr6:72362204-72367650(-)","vesicle-associated membrane protein 8","Vamp8","Chr4 q32",NA,"vesicle-associated membrane protein 8"
"29659","18438",0.539650428201127,0.215827151665483,0.0124059286979264,0.116636984050917,0.962663872351337,8,0.0871208743677748,"18438_29659","P2rx4","Chr5  cM","Chr5:122845607-122867801(+)","purinergic receptor P2X, ligand-gated ion channel 4","P2rx4","Chr12 q16",NA,"purinergic receptor P2X 4"
"117029","12774",1.09828944363517,0.439724964601489,0.0125011232138682,0.236444349913103,1.96013453735724,8,0.0875425684637293,"12774_117029","Ccr5","Chr9  cM","Chr9:123921557-123934153(+)","C-C motif chemokine receptor 5","Ccr5","Chr8 q32",NA,"C-C motif chemokine receptor 5"
"83619","18024",0.655112280794779,0.262314943397198,0.0125098409288784,0.140984439129609,1.16924012245995,8,0.0875425684637293,"18024_83619","Nfe2l2","Chr2  cM","Chr2:75505857-75534985(-)","nuclear factor, erythroid derived 2, like 2","Nfe2l2","Chr3 q23",NA,"NFE2 like bZIP transcription factor 2"
"54320","14726",0.608250426992728,0.243654146878568,0.0125472340635769,0.130697074426903,1.08580377955855,8,0.0876812666109483,"14726_54320","Pdpn","Chr4  cM","Chr4:142994001-143026134(-)","podoplanin","Pdpn","Chr5 q36",NA,"podoplanin"
"29596","15982",0.978936902540273,0.392722595109718,0.0126778374001682,0.20921476021012,1.74865904487043,8,0.0881003756380768,"15982_29596","Ifrd1","Chr12  cM","Chr12:40253128-40273184(-)","interferon-related developmental regulator 1","Ifrd1","Chr6 q21",NA,"interferon-related developmental regulator 1"
NA,"26388",1.62975096834231,0.653897289160209,0.0126895422168052,0.348135831999922,2.91136610468469,8,0.0881203491868471,"26388_NA",NA,NA,NA,NA,NA,NA,NA,NA
"494202","246727",1.09198707414242,0.43843516078809,0.0127510853743712,0.23266994944174,1.95130419884311,8,0.0881364863123247,"246727_494202","Oas3","Chr5  cM","Chr5:120891163-120915726(-)","2'-5' oligoadenylate synthetase 3","Oas3","Chr12",NA,"2'-5'-oligoadenylate synthetase 3"
"690369","16169",1.01725701460598,0.408482036633841,0.0127622825156228,0.216646934472083,1.81786709473988,8,0.0881364863123247,"16169_690369","Il15ra","Chr2  cM","Chr2:11709992-11738796(+)","interleukin 15 receptor, alpha chain","Il15ra","Chr17 q12.2",NA,"interleukin 15 receptor subunit alpha"
"499990","652925",0.578902848135593,0.232652779608703,0.012836636737104,0.122911779199401,1.03489391707178,8,0.0882967577097934,"652925_499990","Tmem243","Chr5  cM","Chr5:9150737-9168983(+)","transmembrane protein 243, mitochondrial","Tmem243","Chr4 q12",NA,"transmembrane protein 243"
"289235","98365",0.903464060854609,0.363098121102781,0.0128388210679337,0.191804820638994,1.61512330107022,8,0.0882967577097934,"98365_289235","Slamf9","Chr1  cM","Chr1:172302927-172305976(+)","SLAM family member 9","Slamf9","Chr13 q24",NA,"SLAM family member 9"
"679937","71712",0.631707302381374,0.253996066316566,0.0128798191908083,0.133884160186058,1.12953044457669,8,0.0885177105406863,"71712_679937","Dram1","Chr10  cM","Chr10:88158663-88200218(-)","DNA-damage regulated autophagy modulator 1","Dram1","Chr7 q13",NA,"DNA-damage regulated autophagy modulator 1"
"114851","12575",1.47900186713381,0.595563025529551,0.0130146738654658,0.31171978657218,2.64628394769544,8,0.088956122701924,"12575_114851","Cdkn1a","Chr17  cM","Chr17:29309953-29319696(+)","cyclin dependent kinase inhibitor 1A","Cdkn1a","Chr20 p12",NA,"cyclin-dependent kinase inhibitor 1A"
"295588","74194",0.604775996103269,0.243831883798551,0.013127222414153,0.126874285575553,1.08267770663098,8,0.089063547680928,"74194_295588","Rnd3","Chr2  cM","Chr2:51020451-51039123(-)","Rho family GTPase 3","Rnd3","Chr3 q12",NA,"Rho family GTPase 3"
NA,"17948",1.37300169832176,0.55382739797925,0.0131708907673996,0.287519944630895,2.45848345201262,8,0.089063547680928,"17948_NA","Naip2","Chr13  cM","Chr13:100280571-100338600(-)","NLR family, apoptosis inhibitory protein 2",NA,NA,NA,NA
"297077","66058",0.582008939384916,0.234798458315477,0.0131840121128062,0.121812417461053,1.04220546130878,8,0.089074184654445,"66058_297077","Tmem176a","Chr6  cM","Chr6:48818417-48822298(+)","transmembrane protein 176A","Tmem176a","Chr4 q24",NA,"transmembrane protein 176A"
"497761","12481",0.544506643601846,0.219694580555017,0.0131946842158457,0.113913178115379,0.975100109088313,8,0.089074184654445,"12481_497761","Cd2","Chr3  cM","Chr3:101183224-101195255(-)","CD2 antigen","Cd2","Chr2 q34",NA,"Cd2 molecule"
"29259","20343",1.46807246849681,0.592826046745256,0.0132716022424161,0.306154767778847,2.62999016921477,8,0.0893639128050403,"20343_29259","Sell","Chr1  cM","Chr1:163889556-163908354(+)","selectin, lymphocyte","Sell","Chr13 q23",NA,"selectin L"
"294706","17079",1.0922834237781,0.442063529878244,0.0134783178247363,0.225854826338095,1.9587120212181,8,0.0900268631680343,"17079_294706","Cd180","Chr13  cM","Chr13:102830055-102843139(+)","CD180 antigen","Cd180","Chr2 q13",NA,"CD180 molecule"
"54315","22228",0.89714303099687,0.363262750189551,0.0135233670220495,0.18516112370038,1.60912493829336,8,0.09020700502208,"22228_54315","Ucp2","Chr7  cM","Chr7:100142565-100148832(+)","uncoupling protein 2 (mitochondrial, proton carrier)","Ucp2","Chr1 q32",NA,"uncoupling protein 2"
"287435","12514",1.23058960851002,0.498590566383211,0.0135818491998026,0.253370055367501,2.20780916165254,8,0.0904761503103006,"12514_287435","Cd68","Chr11  cM","Chr11:69555039-69556979(-)","CD68 antigen","Cd68","Chr10 q24",NA,"Cd68 molecule"
"100912108","56312",1.13176972836141,0.458654101545083,0.0136026474150382,0.232824207971467,2.03071524875135,8,0.0905542485354676,"56312_100912108","Nupr1","Chr7  cM","Chr7:126222418-126224642(-)","nuclear protein transcription regulator 1","Nupr1","Chr1",NA,"nuclear protein 1, transcriptional regulator"
NA,"17750",0.67777094916018,0.274898357292988,0.0136809603539149,0.138980069456699,1.21656182886366,8,0.0909129432188769,"17750_NA","Mt2","Chr8  cM","Chr8:94899292-94900196(+)","metallothionein 2",NA,NA,NA,NA
"83500","19879",-0.572167644413247,0.23207366683143,0.0136838601778488,-1.027023673163,-0.117311615663497,8,0.0909129432188769,"19879_83500","Slc22a8","Chr19  cM","Chr19:8568618-8589199(+)","solute carrier family 22 (organic anion transporter), member 8","Slc22a8","Chr1 q43",NA,"solute carrier family 22 member 8"
"81778","20194",0.741377981926456,0.300851502497887,0.0137294365409542,0.151719872335835,1.33103609151708,8,0.0910036342377987,"20194_81778","S100a10","Chr3  cM","Chr3:93462424-93471952(+)","S100 calcium binding protein A10 (calpactin)","S100a10","Chr2 q34",NA,"S100 calcium binding protein A10"
"24913","225845",0.717257526500024,0.291076412874778,0.013733653740409,0.146758240516348,1.2877568124837,8,0.0910036342377987,"225845_24913","Plaat3","Chr19  cM","Chr19:7534824-7565910(+)","phospholipase A and acyltransferase 3","Plaat3","Chr1 q43",NA,"phospholipase A and acyltransferase 3"
"89783","16792",0.650911703852803,0.264217549229176,0.013757079728217,0.133054823280179,1.16876858442543,8,0.0910357417824122,"16792_89783","Laptm5","Chr4  cM","Chr4:130640627-130663459(+)","lysosomal-associated protein transmembrane 5","Laptm5","Chr5 q36",NA,"lysosomal protein transmembrane 5"
"292912","69903",0.665590381359608,0.270426614788293,0.0138449748234857,0.135563955913468,1.19561680680575,8,0.0913897671311144,"69903_292912","Rasip1","Chr7  cM","Chr7:45276961-45288516(+)","Ras interacting protein 1","Rasip1","Chr1 q22",NA,"Ras interacting protein 1"
"304005","80859",0.774468647223251,0.315064570985639,0.0139663875041567,0.156953435286835,1.39198385915967,8,0.091570683905374,"80859_304005","Nfkbiz","Chr16  cM","Chr16:55631740-55659018(-)","nuclear factor of kappa light polypeptide gene enhancer in B cells inhibitor, zeta","Nfkbiz","Chr11 q12",NA,"NFKB inhibitor zeta"
"680111","19650",0.929715798955427,0.378303092771558,0.0139870801408226,0.188255361883058,1.67117623602779,8,0.0916461409883577,"19650_680111","Rbl1","Chr2  cM","Chr2:156987813-157046454(-)","RB transcriptional corepressor like 1","Rbl1","Chr3 q42",NA,"RB transcriptional corepressor like 1"
"362792","104759",1.4031058206112,0.571422177178211,0.0140703368460109,0.283138933374445,2.52307270784796,8,0.0918431705025848,"104759_362792","Pld4","Chr12  cM","Chr12:112727089-112735420(+)","phospholipase D family member 4","Pld4","Chr6 q32",NA,"phospholipase D family, member 4"
"296384","98999",1.26630797530833,0.515750689532478,0.0140778215101793,0.255455198822972,2.27716075179369,8,0.0918431705025848,"98999_296384","Znfx1","Chr2  cM","Chr2:166877713-166904935(-)","zinc finger, NFX1-type containing 1","Znfx1","Chr3 q42",NA,"zinc finger, NFX1-type containing 1"
"113955","93695",0.885643076020635,0.360826846824515,0.0141087645783925,0.178435451589435,1.59285070045183,8,0.0918431705025848,"93695_113955","Gpnmb","Chr6  cM","Chr6:49013449-49044413(+)","glycoprotein (transmembrane) nmb","Gpnmb","Chr4 q24",NA,"glycoprotein nmb"
"366126","20375",0.908731550734268,0.370417061264318,0.0141565644866394,0.182727451397039,1.6347356500715,8,0.0918874838363633,"20375_366126","Spi1","Chr2  cM","Chr2:90912750-90946104(+)","Spi-1 proto-oncogene","Spi1","Chr3 q24",NA,"Spi-1 proto-oncogene"
"85425","100121",0.678327164876861,0.276608062615416,0.0141944533457991,0.136185324317246,1.22046900543648,8,0.0918874838363633,"100121_85425","Tdrd7","Chr4  cM","Chr4:45965334-46034761(+)","tudor domain containing 7","Tdrd7","Chr5 q22",NA,"tudor domain containing 7"
"361568","20130",0.79028208688522,0.322275669892137,0.0141988549441286,0.158633380803113,1.42193079296733,8,0.0918874838363633,"20130_361568","Rras","Chr7  cM","Chr7:44667385-44671071(+)","related RAS viral (r-ras) oncogene","Rras","Chr1 q22",NA,"RAS related"
"301059","17874",1.80497909477978,0.736249322179018,0.0142227892270462,0.361956939666874,3.24800124989268,8,0.0918874838363633,"17874_301059","Myd88","Chr9  cM","Chr9:119165000-119169084(-)","myeloid differentiation primary response gene 88","Myd88","Chr8 q32",NA,"MYD88, innate immune signal transduction adaptor"
"289560","29817",0.854242627178601,0.349045057687298,0.0143902770634224,0.170126885129792,1.53835836922741,8,0.0925558391659961,"29817_289560","Igfbp7","Chr5  cM","Chr5:77497092-77555892(-)","insulin-like growth factor binding protein 7","Igfbp7","Chr14 p11",NA,"insulin-like growth factor binding protein 7"
"24471","15507",1.14991773610004,0.469925213383057,0.0144041705806987,0.228881242441947,2.07095422975813,8,0.0925558391659961,"15507_24471","Hspb1","Chr5  cM","Chr5:135916773-135918417(+)","heat shock protein 1","Hspb1","Chr12 q12",NA,"heat shock protein family B (small) member 1"
