"","Probe","NCBIid","GeneSymbol","GeneName","pvalue","corrected_pvalue","rank","contrast_84556_coefficient","contrast_84556_log2fc","contrast_84556_tstat","contrast_84556_pvalue"
"5429","A_51_P453329","244694","Kdm4d","lysine (K)-specific demethylase 4D",0.0436,0.2161,0.2019,1.4348,1.4348,2.1214,0.0462
"5430","A_51_P115829","66411","Tbcb","tubulin folding cofactor B",0.0436,0.2161,0.2019,-3.5154,-3.5154,-2.2915,0.0436
"5431","A_52_P413348","75698","Shld2","shieldin complex subunit 2",0.0437,0.2162,0.2019,-2.6604,-2.6604,-2.7326,0.0166
"5432","A_52_P80548","66625","Pnisr","PNN interacting serine/arginine-rich",0.0437,0.2164,0.202,-1.8699,-1.8699,-1.5346,0.1497
"5433","A_52_P253179","16009","Igfbp3","insulin-like growth factor binding protein 3",0.0437,0.2164,0.202,3.7659,3.7659,3.458,0.0026
"5434","A_51_P331690","19661","Rbp3","retinol binding protein 3, interstitial",0.0437,0.2164,0.202,0.4753,0.4753,0.4555,0.6547
"5435","A_52_P228702","330812","Rnf150","ring finger protein 150",0.0438,0.2165,0.2021,-3.77,-3.77,-2.3638,0.0438
"5436","A_51_P167932","331537","Dnaaf6","dynein axonemal assembly factor 6",0.0438,0.2166,0.2021,2.6438,2.6438,1.9511,0.0781
"5437","A_51_P321449","21959","Tnp2","transition protein 2",0.0438,0.2167,0.2022,1.5717,1.5717,1.4474,0.1676
"5438","A_51_P362661","270624","Spin4","spindlin family, member 4",0.0438,0.2167,0.2022,2.3554,2.3554,2.7307,0.0135
"5439","A_52_P602406","69035","Zdhhc3","zinc finger, DHHC domain containing 3",0.0438,0.2167,0.2022,0.7483,0.7483,0.9429,0.3601
"5440","A_52_P480852","171211","Edaradd","EDAR associated via death domain",0.0438,0.2167,0.2023,-2.2198,-2.2198,-1.8374,0.0945
"5441","A_52_P670263","21788","Tfpi","tissue factor pathway inhibitor",0.0438,0.2167,0.2023,2.9641,2.9641,2.2888,0.0438
"5442","A_51_P403961","246048","Chodl","chondrolectin",0.0439,0.2168,0.2023,-2.5034,-2.5034,-2.2885,0.0439
"5443","A_51_P296416","56452","Orc6","origin recognition complex, subunit 6",0.0439,0.217,0.2024,-2.3704,-2.3704,-2.2877,0.0439
"5444","A_51_P178585","13002","Dnajc5","DnaJ heat shock protein family (Hsp40) member C5",0.044,0.2174,0.2025,1.0277,1.0277,1.4108,0.174
"5445","A_52_P117197","13831","Epc1","enhancer of polycomb homolog 1",0.0441,0.2175,0.2025,0.1366,0.1366,0.1088,0.9146
"5446","A_51_P324120","223697","Sun2","Sad1 and UNC84 domain containing 2",0.0441,0.2176,0.2026,1.4043,1.4043,1.8387,0.0812
"5447","A_51_P281806","70312","Cactin","cactin, spliceosome C complex subunit",0.0441,0.2177,0.2026,-4.5314,-4.5314,-3.1326,0.0082
"5448","A_52_P476400","66521","Rwdd1","RWD domain containing 1",0.0441,0.2178,0.2026,1.2744,1.2744,1.1804,0.2556
"5449","A_51_P439179","259115","Or51a5","olfactory receptor family 51 subfamily A member 5",0.0442,0.2179,0.2027,2.0888,2.0888,2.5513,0.0203
"5450","A_51_P284946","74194","Rnd3","Rho family GTPase 3",0.0442,0.2179,0.2027,3.2516,3.2516,3.55,0.0022
"5451","A_51_P380129","100503676","Gm38426","predicted gene, 38426",0.0442,0.2179,0.2027,1.8781,1.8781,2.2184,0.0442
"5452","A_51_P161485","74716","Wbp2nl","WBP2 N-terminal like",0.0442,0.2179,0.2028,0.9061,0.9061,0.7179,0.4871
"5453","A_51_P208931","212706","N4bp3","NEDD4 binding protein 3",0.0442,0.2179,0.2028,-2.3066,-2.3066,-1.8136,0.1013
"5454","A_51_P227112","56323","Dnajb5","DnaJ heat shock protein family (Hsp40) member B5",0.0442,0.218,0.2029,1.562,1.562,1.6478,0.1195
"5455","A_51_P406008","59053","Hgh1","HGH1 homolog",0.0443,0.2181,0.2029,0.7409,0.7409,0.9155,0.3731
"5456","A_51_P374999","74648","S100pbp","S100P binding protein",0.0443,0.2182,0.2029,0.3585,0.3585,0.4235,0.6768
"5457","A_51_P285725","20997","T","brachyury, T-box transcription factor T",0.0443,0.2182,0.2029,1.0085,1.0085,0.8042,0.4327
"5458","A_52_P488908","84653","Hes7","hes family bHLH transcription factor 7",0.0443,0.2182,0.203,1.3484,1.3484,1.34,0.1984
"5459","A_51_P337015","68880","Fam240b","family with sequence similarity 240 member B",0.0443,0.2182,0.203,1.9195,1.9195,1.48,0.1618
"5460","A_52_P371021","209645","Bend7","BEN domain containing 7",0.0443,0.2183,0.2031,-0.386,-0.386,-0.4036,0.6923
"5461","A_52_P473966","105785","Kdelr3","KDEL (Lys-Asp-Glu-Leu) endoplasmic reticulum protein retention receptor 3",0.0443,0.2183,0.2031,-3.3155,-3.3155,-2.3146,0.0443
"5462","A_51_P189777","12457","Noct","nocturnin",0.0445,0.2191,0.2032,2.0568,2.0568,0.7867,0.4461
"5463","A_52_P597759","329731","Tafa3","TAFA chemokine like family member 3",0.0445,0.2191,0.2031,1.0076,1.0076,0.8252,0.4226
"5464","A_52_P551001","104082","Wdr7","WD repeat domain 7",0.0445,0.2191,0.2032,1.9823,1.9823,2.2322,0.0445
"5465","A_52_P299915","26399","Map2k6","mitogen-activated protein kinase kinase 6",0.0445,0.2192,0.2032,2.7539,2.7539,2.2796,0.0445
"5466","A_52_P422185","69820","1810059H22Rik","RIKEN cDNA 1810059H22 gene",0.0446,0.2193,0.2033,1.3464,1.3464,1.8693,0.0766
"5467","A_52_P504859","319839","A530020G20Rik","RIKEN cDNA A530020G20 gene",0.0446,0.2195,0.2033,0.2257,0.2257,0.2067,0.8396
"5468","A_52_P299311","100504632","Gm11478","predicted gene 11478",0.0446,0.2195,0.2033,0.6538,0.6538,0.5915,0.5613
"5469","A_52_P436393","50796","Dmrt1","doublesex and mab-3 related transcription factor 1",0.0447,0.2196,0.2034,1.1164,1.1164,0.6868,0.5058
"5470","A_51_P120948","72584","Cul4b","cullin 4B",0.0447,0.2197,0.2034,2.9217,2.9217,2.988,0.0085
"5471","A_52_P330395","223254","Farp1","FERM, ARH/RhoGEF and pleckstrin domain protein 1",0.0448,0.22,0.2035,-3.2231,-3.2231,-2.309,0.0448
"5472","A_52_P566129","71781","Slc16a14","solute carrier family 16 (monocarboxylic acid transporters), member 14",0.0448,0.22,0.2036,0.6831,0.6831,0.6878,0.5001
"5473","A_51_P329091","75352","Magea13","MAGE family member A13",0.0448,0.22,0.2036,2.1115,2.1115,0.9821,0.3446
"5474","A_51_P393426","19128","Pros1","protein S (alpha)",0.0448,0.22,0.2037,2.9506,2.9506,2.9948,0.0079
"5475","A_52_P131855","13003","Vcan","versican",0.0448,0.22,0.2037,2.1887,2.1887,1.5768,0.1397
"5476","A_51_P369784","13897","Ces1e","carboxylesterase 1E",0.0448,0.22,0.2038,2.7089,2.7089,2.443,0.0261
"5477","A_51_P288162","68278","Ddx39a","DEAD box helicase 39a",0.0448,0.22,0.2038,1.8972,1.8972,2.7565,0.0137
"5478","A_52_P302598","11765","Ap1g1","adaptor protein complex AP-1, gamma 1 subunit",0.0449,0.2204,0.2039,1.267,1.267,1.5598,0.1367
"5479","A_51_P502614","67603","Dusp6","dual specificity phosphatase 6",0.045,0.2206,0.204,1.7597,1.7597,2.1828,0.0438
"5480","A_51_P462546","69080","Gmppa","GDP-mannose pyrophosphorylase A",0.045,0.2207,0.2041,2.551,2.551,2.208,0.045
"5481","A_51_P304971","330460","Tmem150b","transmembrane protein 150B",0.045,0.2207,0.2041,0.8836,0.8836,0.7707,0.4532
"5482","A_51_P247412","71818","3200001D21Rik","RIKEN cDNA 3200001D21 gene",0.0451,0.221,0.2043,1.6775,1.6775,1.328,0.2061
"5483","A_51_P284318","116871","Mta3","metastasis associated 3",0.0452,0.2211,0.2043,2.1421,2.1421,1.5759,0.132
"5484","A_51_P470589","107045","Lars1","leucyl-tRNA synthetase 1",0.0454,0.2218,0.2045,0.1712,0.1712,0.2437,0.8102
"5485","A_52_P586157","12400","Cbfb","core binding factor beta",0.0453,0.2218,0.2045,2.8883,2.8883,2.3599,0.0288
"5486","A_52_P551594","268566","Gphn","gephyrin",0.0453,0.2218,0.2044,-1.6939,-1.6939,-1.5886,0.1352
"5487","A_52_P684037","17967","Ncam1","neural cell adhesion molecule 1",0.0454,0.2218,0.2045,-3.6031,-3.6031,-2.3415,0.0454
"5488","A_52_P932392","194590","Reps2","RALBP1 associated Eps domain containing protein 2",0.0454,0.2218,0.2045,-3.1511,-3.1511,-2.3007,0.0454
"5489","A_51_P321235","17528","Mpz","myelin protein zero",0.0454,0.2218,0.2046,2.4942,2.4942,2.3057,0.0375
"5490","A_51_P196207","75568","Capsl","calcyphosine-like",0.0454,0.2218,0.2046,1.3924,1.3924,1.321,0.2101
"5491","A_52_P48446","67144","Lrrc40","leucine rich repeat containing 40",0.0454,0.2219,0.2046,0.8254,0.8254,1.179,0.2533
"5492","A_52_P43100","57259","Tob2","transducer of ERBB2, 2",0.0454,0.222,0.2047,2.7751,2.7751,1.603,0.1385
"5493","A_52_P525674","110809","Srsf1","serine and arginine-rich splicing factor 1",0.0455,0.222,0.2047,1.053,1.053,1.8519,0.0772
"5494","A_51_P388310","12571","Cdk6","cyclin dependent kinase 6",0.0455,0.2224,0.2048,-0.065,-0.065,-0.0387,0.9698
"5495","A_52_P1044655","13003","Vcan","versican",0.0456,0.2225,0.2049,0.4915,0.4915,0.556,0.5857
"5496","A_51_P221625","223255","Stk24","serine/threonine kinase 24",0.0456,0.2226,0.205,2.7761,2.7761,2.7173,0.0139
"5497","A_51_P217227","668212","Efr3b","EFR3 homolog B",0.0457,0.2228,0.205,-0.1784,-0.1784,-0.1634,0.8728
"5498","A_52_P347764","74685","Lrrc74b","leucine rich repeat containing 74B",0.0457,0.2228,0.205,-3.3537,-3.3537,-2.265,0.0457
"5499","A_51_P314339","66511","Chtop","chromatin target of PRMT1",0.0457,0.2228,0.205,-1.8123,-1.8123,-1.4799,0.1712
"5500","A_51_P174672","16533","Kcnmb1","potassium large conductance calcium-activated channel, subfamily M, beta member 1",0.0458,0.2231,0.2052,1.5257,1.5257,0.8507,0.4109
"5501","A_51_P110689","20135","Rrm2","ribonucleotide reductase M2",0.0458,0.2231,0.2052,2.7859,2.7859,2.2381,0.0458
"5502","A_52_P5338","239719","Mrtfb","myocardin related transcription factor B",0.0458,0.2233,0.2053,-4.4919,-4.4919,-2.3351,0.0458
"5503","A_51_P431543","69453","Prss56","serine protease 56",0.0458,0.2233,0.2053,2.4154,2.4154,1.8038,0.0895
"5504","A_52_P573517","193286","Msantd5l","Myb/SANT DNA binding domain containing 5 like",0.0458,0.2233,0.2053,3.0394,3.0394,2.5661,0.0191
"5505","A_51_P483677","76653","Cby3","chibby family member 3",0.0459,0.2234,0.2054,-0.3288,-0.3288,-0.3032,0.7651
"5506","A_52_P209311","55988","Snx12","sorting nexin 12",0.0459,0.2234,0.2053,0.1706,0.1706,0.1392,0.8909
"5507","A_51_P120388","66696","Snx31","sorting nexin 31",0.0459,0.2235,0.2054,0.3511,0.3511,0.2789,0.7853
"5508","A_52_P450528","329626","Fgf2os","fibroblast growth factor 2, opposite strand",0.0459,0.2235,0.2055,-3.209,-3.209,-2.2621,0.0459
"5509","A_51_P176998","110593","Prdm2","PR domain containing 2, with ZNF domain",0.0459,0.2235,0.2054,-2.9048,-2.9048,-2.3023,0.0378
"5510","A_51_P258894","54371","Chst2","carbohydrate sulfotransferase 2",0.0459,0.2235,0.2055,0.8767,0.8767,1.0203,0.3201
"5511","A_52_P985950","666504","Tmem249","transmembrane protein 249",0.0459,0.2235,0.2055,-0.1863,-0.1863,-0.1091,0.9148
"5512","A_52_P279226","68098","Rchy1","ring finger and CHY zinc finger domain containing 1",0.046,0.2238,0.2055,1.9064,1.9064,2.3504,0.03
"5513","A_51_P199354","226519","Lamc1","laminin, gamma 1",0.046,0.2239,0.2056,2.4438,2.4438,3.3996,0.0035
"5514","A_52_P67666","58170","Asic5","acid-sensing ion channel family member 5",0.0461,0.224,0.2056,0.276,0.276,0.1967,0.8472
"5515","A_52_P1098820","71867","1700016G22Rik","RIKEN cDNA 1700016G22 gene",0.0461,0.2243,0.2056,1.823,1.823,1.1598,0.2662
"5516","A_52_P406371","26896","Med14","mediator complex subunit 14",0.0461,0.2244,0.2057,-4.1296,-4.1296,-2.3834,0.0461
"5517","A_52_P87900","268709","Fam107a","family with sequence similarity 107, member A",0.0462,0.2245,0.2057,2.3613,2.3613,2.3948,0.033
"5518","A_51_P236846","14066","F3","coagulation factor III",0.0462,0.2246,0.2058,0.9963,0.9963,1.3864,0.1812
"5519","A_51_P160692","258515","Or7g34","olfactory receptor family 7 subfamily G member 34",0.0462,0.2246,0.2059,0.8051,0.8051,0.6748,0.5131
"5520","A_51_P432724","71354","Wdr31","WD repeat domain 31",0.0462,0.2246,0.2058,1.7988,1.7988,2.8733,0.0099
"5521","A_52_P287507","74396","4933407K13Rik","RIKEN cDNA 4933407K13 gene",0.0463,0.2248,0.2059,-2.1259,-2.1259,-3.0658,0.0076
"5522","A_52_P287195","72522","Atxn7l2","ataxin 7-like 2",0.0463,0.225,0.206,-4.8255,-4.8255,-3.2897,0.0076
"5523","A_51_P159902","269700","Hectd4","HECT domain E3 ubiquitin protein ligase 4",0.0464,0.2251,0.206,-3.244,-3.244,-2.3278,0.0464
"5524","A_52_P128306","241494","Zfp385b","zinc finger protein 385B",0.0464,0.2253,0.2061,-3.649,-3.649,-3.9347,0.0018
"5525","A_51_P235291","66942","Ddx18","DEAD box helicase 18",0.0465,0.2254,0.2061,1.8998,1.8998,1.9602,0.0644
"5526","A_52_P434039","27756","Lsm2","LSM2 homolog, U6 small nuclear RNA and mRNA degradation associated",0.0465,0.2255,0.2061,-3.9072,-3.9072,-2.8878,0.0154
"5527","A_52_P338376","51960","Kctd18","potassium channel tetramerisation domain containing 18",0.0465,0.2256,0.2062,1.5132,1.5132,1.5219,0.1549
"5528","A_52_P534657","60411","Cenpk","centromere protein K",0.0465,0.2257,0.2062,2.5212,2.5212,2.2857,0.0465
"5529","A_51_P494567","227707","BC005624","cDNA sequence BC005624",0.0465,0.2257,0.2062,-3.1718,-3.1718,-1.5956,0.1376
"5530","A_52_P121051","66520","Smim30","small integral membrane protein 30",0.0466,0.2259,0.2063,2.9475,2.9475,2.2071,0.0466
"5531","A_52_P379337","68585","Rtn4","reticulon 4",0.0466,0.2259,0.2063,-1.743,-1.743,-1.2399,0.2396
"5532","A_52_P606246","70626","5730522E02Rik","RIKEN cDNA 5730522E02 gene",0.0467,0.2262,0.2064,2.227,2.227,1.9485,0.0761
"5533","A_52_P246831","66296","Haus2","HAUS augmin-like complex, subunit 2",0.0467,0.2262,0.2063,0.5678,0.5678,0.6644,0.5142
"5534","A_52_P593150","74054","4931406B18Rik","RIKEN cDNA 4931406B18 gene",0.0467,0.2262,0.2065,0.7854,0.7854,0.6695,0.5144
"5535","A_52_P642056","101489","Ric8a","RIC8 guanine nucleotide exchange factor A",0.0467,0.2262,0.2065,0.5788,0.5788,0.7282,0.4773
"5536","A_51_P455620","219148","Fam167a","family with sequence similarity 167, member A",0.0467,0.2262,0.2064,1.8345,1.8345,2.6932,0.0142
"5537","A_51_P244492","17965","Nbl1","NBL1, DAN family BMP antagonist",0.0467,0.2262,0.2065,3.3559,3.3559,2.806,0.0136
"5538","A_51_P168412","14827","Pdia3","protein disulfide isomerase associated 3",0.0467,0.2262,0.2064,1.7701,1.7701,1.2489,0.2273
"5539","A_51_P518014","215332","Slc36a3","solute carrier family 36 (proton/amino acid symporter), member 3",0.0467,0.2262,0.2066,0.5412,0.5412,0.9023,0.3785
"5540","A_51_P464394","83379","Klb","klotho beta",0.0468,0.2265,0.2067,1.9413,1.9413,1.6232,0.1276
"5541","A_51_P393078","68140","Tigd2","tigger transposable element derived 2",0.0468,0.2265,0.2067,1.2333,1.2333,1.2575,0.226
"5542","A_52_P371108","23834","Cdc6","cell division cycle 6",0.0468,0.2265,0.2068,2.2076,2.2076,2.1481,0.0468
"5543","A_51_P302256","13385","Dlg4","discs large MAGUK scaffold protein 4",0.0469,0.2266,0.2068,-4.3152,-4.3152,-2.3733,0.0469
"5544","A_52_P649683","225027","Srsf7","serine and arginine-rich splicing factor 7",0.0469,0.2268,0.2068,-0.5066,-0.5066,-0.3094,0.7604
"5545","A_51_P418682","258427","Or5ak23","olfactory receptor family 5 subfamily AK member 23",0.0469,0.2268,0.2069,1.1432,1.1432,0.8792,0.3989
"5546","A_51_P234927","69681","Cdk3","cyclin dependent kinase 3",0.0469,0.2268,0.207,-2.6755,-2.6755,-2.3202,0.0469
"5547","A_51_P126525","234678","Phaf1","phagosome assembly factor 1",0.0469,0.2268,0.2069,-2.0082,-2.0082,-2.2032,0.0469
"5548","A_51_P160284","21453","Tcof1","treacle ribosome biogenesis factor 1",0.0469,0.2268,0.2069,0.0234,0.0234,0.0316,0.9751
"5549","A_52_P584109","81601","Kat5","K(lysine) acetyltransferase 5",0.047,0.2269,0.207,-2.7278,-2.7278,-2.2489,0.047
"5550","A_51_P301773","215001","Wfikkn1","WAP, FS, Ig, KU, and NTR-containing protein 1",0.047,0.227,0.207,-3.2671,-3.2671,-1.872,0.0868
"5551","A_52_P429749","56395","Tmem115","transmembrane protein 115",0.047,0.227,0.2071,2.0108,2.0108,2.4243,0.0271
"5552","A_52_P288284","53417","Hif3a","hypoxia inducible factor 3, alpha subunit",0.047,0.227,0.2071,1.3481,1.3481,1.8372,0.0823
"5553","A_51_P186053","67223","Rrp15","ribosomal RNA processing 15 homolog",0.047,0.2271,0.2071,1.4739,1.4739,1.0198,0.3209
"5554","A_52_P139395","20276","Scnn1a","sodium channel, nonvoltage-gated 1 alpha",0.047,0.2271,0.2072,1.8796,1.8796,1.1739,0.2663
"5555","A_52_P585362","52846","Cnot11","CCR4-NOT transcription complex, subunit 11",0.0471,0.2272,0.2072,-4.2555,-4.2555,-3.0138,0.0112
"5556","A_52_P185255","56461","Kcnip3","Kv channel interacting protein 3, calsenilin",0.0471,0.2272,0.2072,2.9907,2.9907,3.6353,0.0018
"5557","A_52_P683413","14066","F3","coagulation factor III",0.0471,0.2272,0.2072,1.0611,1.0611,1.6404,0.1169
"5558","A_51_P505372","11872","Art2b","ADP-ribosyltransferase 2b",0.0472,0.2275,0.2074,0.018,0.018,0.0164,0.9872
"5559","A_51_P185161","258559","Or7g18","olfactory receptor family 7 subfamily G member 18",0.0472,0.2275,0.2075,1.5486,1.5486,0.7611,0.4596
"5560","A_51_P302056","56427","Tubd1","tubulin, delta 1",0.0472,0.2275,0.2073,1.9346,1.9346,1.9103,0.076
"5561","A_52_P69740","66313","Smurf2","SMAD specific E3 ubiquitin protein ligase 2",0.0472,0.2275,0.2074,0.7981,0.7981,0.5478,0.5921
"5562","A_52_P14881","17925","Myo9b","myosin IXb",0.0472,0.2275,0.2073,0.5235,0.5235,0.5816,0.5682
"5563","A_51_P362959","66153","Fbxo36","F-box protein 36",0.0474,0.2281,0.2076,0.9887,0.9887,1.4737,0.1583
"5564","A_52_P544052","407823","Baz2b","bromodomain adjacent to zinc finger domain, 2B",0.0474,0.2282,0.2077,-3.6385,-3.6385,-2.3142,0.0474
"5565","A_52_P201245","257635","Sdsl","serine dehydratase-like",0.0474,0.2283,0.2078,-3.4246,-3.4246,-2.2433,0.0474
"5566","A_52_P677956","69129","Pex11g","peroxisomal biogenesis factor 11 gamma",0.0474,0.2283,0.2078,1.0397,1.0397,1.0563,0.3044
"5567","A_52_P454183","320078","Olfml2b","olfactomedin-like 2B",0.0475,0.2284,0.2079,2.7723,2.7723,3.5399,0.0028
"5568","A_51_P287001","56188","Fxyd1","FXYD domain-containing ion transport regulator 1",0.0475,0.2284,0.2079,-3.3504,-3.3504,-1.6567,0.1224
"5569","A_52_P568977","23945","Mgll","monoglyceride lipase",0.0475,0.2286,0.2079,-0.0425,-0.0425,-0.0285,0.9776
"5570","A_52_P308681","110616","Atxn3","ataxin 3",0.0476,0.2288,0.208,2.3109,2.3109,2.1087,0.0488
"5571","A_52_P618501","231803","Mepce","methylphosphate capping enzyme",0.0476,0.229,0.208,-1.7117,-1.7117,-1.5373,0.1491
"5572","A_52_P4201","14463","Gata4","GATA binding protein 4",0.0477,0.229,0.2081,1.1019,1.1019,0.6563,0.5235
"5573","A_52_P119290","11907","Ate1","arginyltransferase 1",0.0477,0.2291,0.2082,-0.6944,-0.6944,-0.977,0.3399
"5574","A_51_P296796","70021","Nt5dc2","5'-nucleotidase domain containing 2",0.0477,0.2291,0.2081,-3.903,-3.903,-2.3619,0.0477
"5575","A_51_P382732","67371","Gtf3c6","general transcription factor IIIC, polypeptide 6, alpha",0.0477,0.2292,0.2082,1.6994,1.6994,1.7545,0.095
"5576","A_51_P454078","170789","Acot8","acyl-CoA thioesterase 8",0.0477,0.2292,0.2082,-0.4114,-0.4114,-0.4203,0.68
"5577","A_52_P558931","320355","Lipi","lipase, member I",0.0478,0.2292,0.2083,2.8421,2.8421,1.272,0.2284
"5578","A_52_P490159","23832","Xcr1","chemokine (C motif) receptor 1",0.0478,0.2293,0.2084,4.0148,4.0148,1.8782,0.0821
"5579","A_51_P272005","56347","Eif3c","eukaryotic translation initiation factor 3, subunit C",0.0478,0.2293,0.2084,0.4805,0.4805,0.5695,0.5767
"5580","A_52_P188899","258336","Or7d10","olfactory receptor family 7 subfamily D member 10",0.0478,0.2294,0.2084,-3.9368,-3.9368,-2.9781,0.0096
"5581","A_51_P342082","56530","Cnpy2","canopy FGF signaling regulator 2",0.0478,0.2294,0.2085,-2.9509,-2.9509,-2.2693,0.0478
"5582","A_52_P626780","22722","Zfp64","zinc finger protein 64",0.0479,0.2296,0.2085,0.633,0.633,0.6756,0.5076
"5583","A_52_P316396","238011","Enpp7","ectonucleotide pyrophosphatase/phosphodiesterase 7",0.0479,0.2296,0.2085,3.7665,3.7665,1.8256,0.0918
"5584","A_51_P321341","20887","Sult1a1","sulfotransferase family 1A, phenol-preferring, member 1",0.0479,0.2296,0.2086,2.2453,2.2453,2.9191,0.009
"5585","A_51_P322871","98402","Sh3bp4","SH3-domain binding protein 4",0.0479,0.2296,0.2086,1.9797,1.9797,2.0707,0.0526
"5586","A_52_P429826","18507","Pax5","paired box 5",0.048,0.2299,0.2086,-1.9438,-1.9438,-1.6041,0.1276
"5587","A_52_P291924","17967","Ncam1","neural cell adhesion molecule 1",0.048,0.2301,0.2087,-2.6552,-2.6552,-2.2163,0.0523
"5588","A_52_P672296","76742","Snx27","sorting nexin family member 27",0.048,0.2301,0.2087,-1.4036,-1.4036,-2.1352,0.048
"5589","A_51_P118650","83669","Wdr6","WD repeat domain 6",0.0481,0.2304,0.2087,-2.7787,-2.7787,-2.6695,0.0164
"5590","A_51_P122471","107652","Uap1","UDP-N-acetylglucosamine pyrophosphorylase 1",0.0481,0.2305,0.2088,1.2499,1.2499,1.729,0.1014
"5591","A_51_P176883","214764","Edrf1","erythroid differentiation regulatory factor 1",0.0481,0.2306,0.2088,-1.9139,-1.9139,-2.1892,0.0481
"5592","A_51_P296249","14239","Foxs1","forkhead box S1",0.0482,0.2307,0.2089,0.7893,0.7893,0.8365,0.4135
"5593","A_51_P213129","258360","Or4k6","olfactory receptor family 4 subfamily K member 6",0.0482,0.2307,0.2089,-0.1603,-0.1603,-0.1918,0.8504
"5594","A_51_P175871","14719","Got2","glutamatic-oxaloacetic transaminase 2, mitochondrial",0.0482,0.2307,0.2089,-1.8936,-1.8936,-1.2872,0.2213
"5595","A_52_P432647","50723","Icosl","icos ligand",0.0482,0.2308,0.209,2.0847,2.0847,1.9037,0.0718
"5596","A_52_P114590","258686","Or5b113","olfactory receptor family 5 subfamily B member 113",0.0483,0.2309,0.209,3.5383,3.5383,1.5207,0.1484
"5597","A_52_P171216","110954","Rpl10","ribosomal protein L10",0.0483,0.2309,0.209,0.9696,0.9696,1.5035,0.1505
"5598","A_52_P314705","18140","Uhrf1","ubiquitin-like, containing PHD and RING finger domains, 1",0.0483,0.2309,0.2091,4.1366,4.1366,6.2546,7.558e-06
"5599","A_52_P565455","394252","Serpinb3d","serine (or cysteine) peptidase inhibitor, clade B (ovalbumin), member 3D",0.0484,0.2313,0.2091,1.3223,1.3223,0.7954,0.4439
"5600","A_51_P474752","171530","Ucn2","urocortin 2",0.0484,0.2313,0.2091,-0.0847,-0.0847,-0.1202,0.9057
